#node	EN	LPP	QT
N8779	280.0	0.9999998638150188	0.5028890477826176
N8780	272.0	0.9999999999999988	0.5722573459801552
N8781	294.5	1.0	0.9506711079349328
N8782	284.0	1.0	0.8308103770041527
N8783	231.0	1.0	0.9956715902327768
N8784	186.5	0.9999987704974649	0.5361930294906166
N8785	180.5	0.9999999999966819	0.590027700831025
N8786	0.9976726144297905	0.6660270345502265	1.0
N8787	5.991435617787078	0.46112280834232394	0.5007147187051044
N8788	12.488886849206951	0.9994571546958325	0.8401822338491797
N8789	16.80836892773712	0.6211978320632675	0.45547535750832924
N8790	132.39747109908106	0.9389732377850347	0.43079290041512286
N8791	338.00000000000006	1.0	0.9472326434649583
N8792	340.00000000000017	1.0	0.8604418754369978
N8793	310.0	1.0	0.9937416241387246
N8794	306.00000000000006	1.0	0.9031442273091477
N8795	75.16629062130315	0.9999659212729227	0.574021118005284
N8796	76.24974674606193	0.9999996281115207	0.6250744889186813
N8797	332.0	1.0	0.9528583463370431
N8798	325.0	0.659516984495642	0.40029868359520665
N8799	311.0	0.9991036812437317	0.43379009475898134
N8800	104.00000000000003	1.0	0.7609556922157895
N8801	280.0	1.0	0.9167034791733418
N8802	309.33333333333337	1.0	0.9043966491113908
N8803	308.99994764946086	1.0	0.8083456420982335
N8804	335.87496073709553	1.0	0.6008589127029963
N8805	320.3326460822518	1.0	0.684516582541852
N8806	327.99946684869184	0.9999999967226911	0.4946832047041002
N8807	169.0	1.0	0.8698224852071006
N8808	318.9995813271928	1.0	0.9989120651725802
N8809	323.9997906197655	1.0	0.7180425833608761
N8810	307.0	1.0	0.9080485137671074
N8811	318.0	0.9999425045867409	0.4454568155855725
N8812	317.0	1.0	0.7653578355686548
N8813	321.0	0.9837642853392773	0.4296247881574847
N8814	315.0	1.0	0.5849001123943459
N8815	306.0	0.8054170843188109	0.4238603498123716
N8816	309.0	1.0	0.9355046534929187
N8817	313.0	0.9999982222012931	0.4839824301745808
N8818	324.0	1.0	0.9907407407407407
N8819	331.0	1.0	0.9570385814797476
N8820	296.0	1.0	0.7620333700716463
N8821	331.0	0.9996678845379764	0.433076732515797
N8822	308.9999984710041	0.9999999999570042	0.519130580361031
N8823	268.9999004975125	1.0	0.9473638005849662
N8824	266.0	1.0	0.7388093740097484
N8825	294.0	1.0	0.9833898954278418
N8826	284.0	0.9999999974258588	0.5085232759276013
N8827	256.0	0.3570488304171177	0.3470580555555762
N8828	313.0	0.999999981821397	0.4910089076230091
N8829	287.0	0.9997802807800171	0.4462017182752983
N8830	298.0	0.9478151027355275	0.39350098203626926
N8831	309.9999439399036	0.9995658875152229	0.43395752892188577
N8832	239.0	1.0	0.940304396461093
N8833	299.0	0.999998211586796	0.47457847143045095
N8834	308.0	1.0	0.9551867652667267
N8835	318.0	1.0	0.7503242265506758
N8836	293.0	1.0	0.934984655709205
N8837	316.0	0.9980148375931359	0.42077412087111193
N8838	250.0	0.999999949935279	0.5067116679193834
N8839	43.0	0.9999999999999908	0.9069767441860465
N8840	235.0	1.0	0.9549229221219353
N8841	242.0	1.0	0.886160258585923
N8842	313.0	0.9999999996908902	0.5099460144398963
N8843	284.0	1.0	0.5993065330023135
N8844	296.0	1.0	0.8191707552064265
N8845	270.0	0.3876296264722512	0.33885246666400953
N8846	273.0	0.9999492527693805	0.4613856897562693
N8847	312.9999991485044	0.9999999999999961	0.5555592641801209
N8848	192.0	1.0	0.9947916666666666
N8849	250.0	0.6745544119967664	0.39463093938623905
N8850	305.0	1.0	0.8879437309917622
N8851	310.0	0.9994952799217384	0.4354844052373501
N8852	84.98515543158534	0.792401977895226	0.40834449507135406
N8853	306.0	1.0	0.9670210193263413
N8854	280.0	1.0	0.9933023280340866
N8855	307.0	1.0	0.7249986298402546
N8856	314.0	0.9998277847239114	0.4483350263730084
N8857	314.0	1.0	0.6986849085946596
N8858	342.0	1.0	0.8971870963602959
N8859	350.0	1.0	0.9619271390290386
N8860	304.0	0.9246400721282519	0.3885212735884816
N8861	328.0	0.9997071664031201	0.43375903748139577
N8862	312.0	0.999999938490049	0.485688508942729
N8863	334.999035178863	0.9999996700433287	0.4729802002113213
N8864	322.0	0.35758259062169595	0.35196559661569754
N8865	328.0	1.0	0.6322311700982315
N8866	318.0	0.9999992496407246	0.4740936507542572
N8867	334.0	0.9999999827566222	0.4893646321208872
N8868	328.0	1.0	0.968316121220634
N8869	346.0	0.9999013720589814	0.43926269405141016
N8870	333.0	0.9999858245862632	0.458837357901957
N8871	324.0	0.9999999999902791	0.522038421381066
N8872	313.0	0.723975930002314	0.3645772029910241
N8873	310.0	1.0	0.8453907612347804
N8874	329.0	1.0	0.9184307201934808
N8875	331.0	1.0	0.8536107994684673
N8876	348.0	1.0	0.9083933334432746
N8877	341.0	0.8559905195643375	0.37619859530926775
N8878	326.0	1.0	0.7703483274432436
N8879	331.0	0.9999996864102655	0.4746117829690304
N8880	323.0	1.0	0.7930865142729128
N8881	322.0	1.0	0.971493021763486
N8882	362.0	0.9653870775073022	0.3958364719338776
N8883	316.0	1.0	0.6423861945505889
N8884	344.0	0.9775252944765377	0.45111406196929826
N8885	348.6662581248219	1.0	0.6371218678961686
N8886	348.9997784220511	0.9997121556305687	0.4300843976134186
N8887	325.0	1.0	0.5905060804585315
N8888	337.0	1.0	0.8450902930330612
N8889	316.0	1.0	0.631669498488401
N8890	331.0	1.0	0.8751359517109666
N8891	332.0	1.0	0.6854615223226436
N8892	330.0	1.0	0.6927774982511621
N8893	328.0	1.0	0.683595746520975
N8894	331.0	0.9999999969951222	0.49421847741117947
N8895	336.0	0.9517894637456973	0.4057864491635286
N8896	335.0	0.9987478075318171	0.4254624448657274
N8897	313.0	0.6624587213923314	0.361963648845623
N8898	321.0	1.0	0.6783068515763889
N8899	320.0	1.0	0.7830625188095642
N8900	323.0	1.0	0.7582821160435945
N8901	325.0	1.0	0.819442558180966
N8902	295.0	0.9999908715296989	0.4651256170302793
N8903	5.993154176728211	0.5789221689229604	0.4998200075520189
N8904	2.9966651026629467	0.33339483191459585	0.33340545018664225
N8905	2.9968900077058493	0.6660318311263262	0.6663564792008259
N8906	0.9997692928826855	0.6666032982331607	1.0
N8907	44.63499449732602	0.9999998777042696	0.7319298760848453
N8908	39.69660587930425	0.9999999999999936	0.9302492343539939
N8909	32.75371447449733	0.6102554011706687	0.4141620840420099
N8910	282.15725652149035	0.9953747494444	0.4186245933491364
N8911	277.0915801556374	0.9999999999999994	0.572979674092493
N8912	252.0	0.80430941285367	0.3898763022532964
N8913	321.9998960390894	1.0	0.8180699573798996
N8914	335.0	0.992633865978906	0.4257006865322944
N8915	282.3115188641083	0.5037599933039749	0.35253540940179584
N8916	278.4569804506926	0.4438971745580035	0.3438805796050678
N8917	218.75342540168546	0.435221178617478	0.34604823155217057
N8918	214.84823964281645	0.42551654591348786	0.34362319930033897
N8919	304.0	1.0	0.9868402723739989
N8920	299.0	1.0	0.9720006492802568
N8921	325.0	1.0	0.7988291659280743
N8922	318.0	1.0	0.9707241936024257
N8923	322.0	1.0	0.9212992248623224
N8924	314.0	1.0	0.8535913635234897
N8925	324.0	1.0	0.9927701227090502
N8926	343.0	1.0	0.6542400702048494
N8927	347.0	0.9980846452582769	0.42027387848542785
N8928	363.0	0.997600342784926	0.423224822054097
N8929	102.0	1.0	1.0
N8930	335.0	0.9999759013890639	0.4555084137297154
N8931	338.0	1.0	0.5773139993410856
N8932	360.0	1.0	0.6345518377825301
N8933	340.0	0.9815256464097237	0.40298479034324586
N8934	343.0	0.9991635937480233	0.4388767429765586
N8935	322.0	0.9999999981835618	0.5073800195396252
N8936	348.0	1.0	0.6711185876853791
N8937	346.0	0.998344787375175	0.42909653323722124
N8938	87.0	1.0	0.9885057471264368
N8939	343.0	1.0	0.5895759429658545
N8940	319.0	1.0	0.5754132358497113
N8941	338.0	1.0	0.6653133709905259
N8942	237.99480798997575	1.0	0.6897201807602603
N8943	337.0	0.29263789749134445	0.4097734694620951
N8944	336.0	1.0	0.9099279422921678
N8945	344.9997896065643	0.9623426170664835	0.4138725453960937
N8946	297.74628204283226	0.9997211432086958	0.43891640678803123
N8947	338.0	0.999999999999655	0.5312654760292633
N8948	336.0	0.9853544940264135	0.4083249870981967
N8949	331.0	1.0	0.7662679182112335
N8950	347.0	0.980425119182496	0.397684147051263
N8951	263.68762150756936	0.5647594828468946	0.35493637393018473
N8952	245.0	0.9999999999944758	0.550820497512367
N8953	240.0	0.7225221256113584	0.37515523489133457
N8954	302.0	1.0	0.933013684673321
N8955	282.0	0.9964104734706044	0.421670275834014
N8956	295.0	1.0	0.6556146273843305
N8957	277.0	1.0	0.8828624679781688
N8958	290.0	1.0	0.7868289341827008
N8959	289.0	1.0	0.9262775655307941
N8960	343.0	1.0	0.9972504589762848
N8961	342.0	1.0	0.7557790260633136
N8962	340.0	0.9999999999999744	0.5368041397261039
N8963	329.0	0.9995615468096001	0.44628351187728094
N8964	14.866565982011007	0.4360597787223348	0.4035901772648896
N8965	33.99795973123717	0.4918499596132749	0.38235808498285473
N8966	26.99513014625812	0.3899224316034302	0.352117856189035
N8967	289.48911184143185	0.4648573648115961	0.34703831360554577
N8968	325.0	0.5304284097139366	0.36237800298657913
N8969	229.5	0.7908185969232221	0.3770370643950664
N8970	268.0	0.9999852951818274	0.4667751861917046
N8971	268.0	1.0	0.6104829798412421
N8972	276.0	1.0	0.8785374745552216
N8973	291.0	1.0	0.7162743635530834
N8974	40.9941508145849	0.9926509952730358	0.5528361567417659
N8975	7.331657999194363	0.45485130329935514	0.40918438916949673
N8976	13.499189662862786	0.5196180982114598	0.44441109523536626
N8977	245.32150582568937	1.0	0.6770674182019979
N8978	314.0	0.9999994120173649	0.504897680133865
N8979	323.0	0.5040470136925224	0.34780818425225685
N8980	314.0	1.0	0.8890833655407547
N8981	313.999896179402	1.0	0.9276448653625724
N8982	319.0	1.0	0.8373495431553981
N8983	320.0	1.0	0.8160231673985144
N8984	330.9998515769944	0.985164224092157	0.41421899239841664
N8985	119.99553714000962	0.9999998751546328	0.5741247578274151
N8986	325.0	1.0	1.0
N8987	328.0	1.0	0.7435663890185754
N8988	326.00000000000006	1.0	0.9361541890130145
N8989	327.9988580919754	0.9999999999999596	0.538901491924417
N8990	332.9967815614617	1.0	0.6428109885140333
N8991	329.4983907807309	0.9999973180062033	0.4640361641389013
N8992	325.0	0.999952599313617	0.44842504105241654
N8993	328.71369208393935	0.6105961199416	0.3713635880454579
N8994	333.8995844587576	0.9999999990293179	0.49815475999385755
N8995	330.99968850586646	1.0	0.5778867788807845
N8996	335.7774158617654	0.9998990150618606	0.43898563559113024
N8997	338.8448256801914	0.9892336680683178	0.4231121235751778
N8998	308.0	1.0	0.6286298905091815
N8999	296.0	1.0	0.8155408690599548
N9000	320.0	1.0	0.7235386473511012
N9001	304.0	0.9999999999999265	0.5453245237104669
N9002	314.0	0.90565948000064	0.3829041723805504
N9003	301.0	0.9999999980894799	0.505570464212861
N9004	298.0	1.0	0.6421986895196539
N9005	295.0	1.0	0.9319020891044002
N9006	319.0	0.9999999901518767	0.4981537416769342
N9007	320.0	0.9999999999999994	0.558149578534875
N9008	275.0	1.0	0.7633326257858185
N9009	270.0	1.0	0.7828428424695073
N9010	247.0	0.9999999999999997	0.589792216662063
N9011	217.99737837849818	0.9912093689744859	0.42660537830202844
N9012	209.99616999592726	0.6527801903272257	0.36666821181697223
N9013	305.9997923372443	1.0	0.7320280281073731
N9014	273.9987281693233	0.999956078350984	0.456199042566963
N9015	281.24937062374914	0.9999999999201534	0.5252026080980394
N9016	288.0494482880641	0.7070993860790883	0.3654535026952861
N9017	7.999670459579455	0.6030378590594462	0.5000045254932998
N9018	353.0	1.0	0.7866479423438234
N9019	339.0	0.7987175786755986	0.37807807564007684
N9020	363.0	0.999984679761296	0.44692454150014743
N9021	148.9592287215915	1.0	0.7315705898442378
N9022	167.45565930980246	0.47209550429757424	0.35226206853133457
N9023	262.0	1.0	0.6738202486397252
N9024	269.0	1.0	0.6752167394023043
N9025	208.9039842040342	0.9479593314688576	0.40344411124848134
N9026	179.9557495240385	1.0	0.9930543453378614
N9027	224.87043571852809	0.49307410764120785	0.3498118280257044
N9028	228.79941306088477	0.3862422988114323	0.33932116798229595
N9029	93.49338576163674	0.9996772894113669	0.5347651566234123
N9030	77.99433510879523	0.9794763736289057	0.49230433523035083
N9031	228.0	1.0	0.9555851660146775
N9032	225.0	1.0	0.9302644230976173
N9033	230.0	0.8625205628712089	0.3858009388826333
N9034	257.0	1.0	0.7681198248425449
N9035	200.98664539617016	1.0	0.8408055626213609
N9036	190.98152289988622	1.0	0.8324758958027153
N9037	14.94563930974972	0.9414013608870939	0.600237832876703
N9038	26.544630858100653	0.6973535526934829	0.44445501718526004
N9039	50.456158913138694	0.5308270232025771	0.40776351796684407
N9040	43.21093415867984	0.04133940489708382	0.40655255133410073
N9041	49.93505202847922	0.046370356718817465	0.2868723241264601
N9042	247.09926470588243	1.0	0.8104326944014388
N9043	247.35208333333333	0.9429663682848437	0.4079931355384556
N9044	279.0	1.0	0.9345963510093418
N9045	266.0	1.0	0.9005598974555189
N9046	14.975770187013485	0.3475627285607587	0.34462677722475876
N9047	14.10026463484676	0.5828107049503168	0.4335614417770428
N9048	114.69525512055617	0.5257904289556037	0.3635480510814019
N9049	337.0	1.0	0.9733167554824673
N9050	42.9991631010144	0.7737205926573912	0.4303979207273386
N9051	319.0	0.9999999999999415	0.5404569227781084
N9052	321.0	1.0	0.9769866892223659
N9053	317.0	1.0	0.8992633424916495
N9054	316.0	0.9999999999999726	0.5442232760259313
N9055	292.4999480681346	1.0	0.5743530833587914
N9056	337.9998953208416	1.0	0.9123846456386296
N9057	328.49989532084163	0.9999999999999944	0.5463481355439764
N9058	324.9995698994916	0.7862902068345474	0.36982589761319823
N9059	326.99979150024365	1.0	0.830035878448186
N9060	315.0	1.0	0.9696437105063874
N9061	313.0	1.0	0.6861426782316882
N9062	312.0	1.0	0.9511311435721154
N9063	313.0	1.0	0.9617575540331473
N9064	326.0	1.0	0.6779718003157511
N9065	329.0	1.0	0.8854441365940419
N9066	317.33333333333337	0.999999861505117	0.49762088438785446
N9067	321.50000000000006	0.9998504364245194	0.449038840063231
N9068	327.0	0.9999932923893768	0.4567077907569646
N9069	291.0	1.0	0.9052005293822065
N9070	327.0	0.9968700212371705	0.41638889807176205
N9071	331.0	1.0	0.6879668516055001
N9072	291.99999082838065	1.0	0.8261602127370633
N9073	322.9999982879644	0.9948675462946515	0.42281227796993964
N9074	217.0	1.0	0.9907834101382489
N9075	269.33333333333326	1.0	0.7153485150957624
N9076	266.24999999999994	1.0	0.8929571831886397
N9077	273.0	1.0	0.989010989010989
N9078	299.00000000000006	1.0	0.9811870432091927
N9079	294.99999999999994	1.0	0.7536387043006221
N9080	285.0	0.7905408365496777	0.3736381354928867
N9081	288.0	0.9999999999986731	0.5397664873694941
N9082	283.0	0.9999999908171753	0.5026465263332479
N9083	310.99988790494336	0.99999838630312	0.46822365670142174
N9084	193.5	0.9999996324847065	0.5198032510307322
N9085	325.0	0.9363415362263502	0.3980885259403424
N9086	310.0	0.9986375897607537	0.4360528661548047
N9087	298.0	1.0	0.6211945016098852
N9088	290.0	1.0	0.667486578248581
N9089	329.0	0.9543898885505704	0.3909415401597683
N9090	287.0	0.9999935134164788	0.47189991270752024
N9091	257.0	1.0	0.7090075773740989
N9092	322.0	0.9532077658949806	0.3960272609461301
N9093	259.0	1.0	0.9378248116502227
N9094	248.0	1.0	0.971748645320811
N9095	238.0	1.0	0.7324541588488408
N9096	238.0	1.0	0.9500781224797542
N9097	314.0000000000001	1.0	0.8933943087888898
N9098	307.00000000000006	1.0	0.9320548420184959
N9099	295.0	1.0	0.8806149700498829
N9100	305.0	1.0	0.9059052905137577
N9101	307.0	1.0	0.9829066843605615
N9102	295.0	0.9921759762623723	0.43479309257715876
N9103	277.0	1.0	1.0
N9104	296.0	0.9999999999118471	0.5238158942349601
N9105	316.0	1.0	0.8493116026148395
N9106	304.99999897831987	1.0	0.7109106028817619
N9107	331.97008413217117	1.0	0.5685572011282045
N9108	251.0	1.0	0.7716686406426633
N9109	249.0	1.0	0.9122139666156545
N9110	287.0	1.0	0.7117586525445364
N9111	295.0	0.999160812736286	0.43071416914835997
N9112	291.0	0.987674320458322	0.41261172974438354
N9113	267.0	0.9999999982483011	0.5160220647463779
N9114	55.98973291361008	0.5391308332699593	0.37499606456187873
N9115	298.0	0.9999999998824902	0.5179971085372507
N9116	302.0	1.0	0.9556001890565696
N9117	325.0	1.0	0.835788448720835
N9118	313.0	1.0	0.716009828028241
N9119	311.0	1.0	0.9303728160096146
N9120	313.0	1.0	0.6995742665944078
N9121	327.0	1.0	0.8662929148188254
N9122	313.0	0.9999641376625962	0.4523772682108316
N9123	328.0	1.0	0.8402847698055159
N9124	315.0	1.0	0.8485814646648727
N9125	331.0	0.9974289480182044	0.41917932133828606
N9126	334.0	0.9999616352654915	0.4456183364686013
N9127	308.0	1.0	0.5730768784656903
N9128	325.0	0.9934848360912762	0.4666928221921296
N9129	338.0	1.0	0.888527254451499
N9130	323.0	0.6785513043387889	0.36609204894600345
N9131	330.0	0.9938498731885544	0.44405481015797854
N9132	330.0	0.6726821507816676	0.360056907690117
N9133	324.99998708330247	0.5093643332165152	0.3528405631229514
N9134	324.0	1.0	0.9396111536916473
N9135	319.0	1.0	0.9047693068201711
N9136	329.0	0.9988061724981964	0.4274473480140293
N9137	339.0	0.7878310143293132	0.37036857997815464
N9138	332.0	1.0	0.5612097330191161
N9139	334.0	1.0	0.9192488391118071
N9140	333.0	1.0	0.865577128507831
N9141	332.0	1.0	0.6080699928885632
N9142	331.0	1.0	0.8734225266422104
N9143	316.0	1.0	0.6566616452969218
N9144	323.0	1.0	0.7424268678371435
N9145	348.0	0.9985819211387184	0.4191359900315334
N9146	334.0	0.4688935117562338	0.3516097186431399
N9147	315.0	0.9999999999463931	0.5156514817156789
N9148	314.0	1.0	0.8725593443462293
N9149	346.0	1.0	0.8503161135464203
N9150	343.999364029509	1.0	0.8983443813899133
N9151	179.0	0.99999974664664	0.5286902823323977
N9152	320.0	0.9999867019349005	0.4641268299792044
N9153	307.0	1.0	0.6338179632623375
N9154	323.0	1.0	0.6950218007001029
N9155	332.0	1.0	0.7744795481092143
N9156	311.0	1.0	0.823755827400638
N9157	325.5000000000001	0.9999999999373946	0.5143071978710293
N9158	311.0	1.0	0.8635407222229892
N9159	319.0	0.9999998727952699	0.4955770003842201
N9160	329.0	0.8820231058082119	0.40607581227169337
N9161	319.0	1.0	0.8754520475738353
N9162	324.0	0.9999999852897927	0.5020193510523043
N9163	318.0	1.0	0.6763415126485947
N9164	320.0	1.0	0.6594020496781974
N9165	292.0	1.0	0.9971231159272401
N9166	298.0	1.0	0.8879728286243728
N9167	2.995420033535305	0.3335601383620518	0.3335991884410494
N9168	0.0	0.33333333333333337	
N9169	17.946075389177242	0.9699077670306259	0.610674295416345
N9170	3.1588049824070126	0.6281012008532084	0.6306839812708351
N9171	25.778562707296413	0.7305350339555814	0.4657432646475613
N9172	249.99366772643128	1.0	0.6393242906664044
N9173	241.0841639797461	1.0	0.7423719919870172
N9174	215.79762288122615	1.0	0.9889728683714873
N9175	232.57241842224704	1.0	0.6004420722985654
N9176	242.32734086148042	0.6375600879585535	0.3658798379489309
N9177	310.9998961901796	1.0	0.9453328614763927
N9178	317.0	0.9999999683247635	0.4871354857305852
N9179	330.0	0.9863145729069848	0.4119565959668905
N9180	280.29523679053165	0.4417713712063492	0.3437128948895203
N9181	275.21599604816845	0.999859724547945	0.44956068918330755
N9182	274.7633081734946	0.4154420445129103	0.3414127632862064
N9183	203.28441997354474	0.3748407893035273	0.34616129141142876
N9184	201.64549797474476	0.5781565522630892	0.35870296285201714
N9185	210.91109477465062	0.7480188823910807	0.3739192678776546
N9186	215.85210258439082	0.47541600578767046	0.34872423730768926
N9187	326.0	0.9923944284727514	0.45206503815495797
N9188	314.0	1.0	0.8905391554491037
N9189	312.99997360363216	1.0	0.8458466323671278
N9190	343.0	1.0	0.70448968271611
N9191	345.0	0.9051561865058386	0.4236916911063482
N9192	357.0	0.9999999999999966	0.5399813234346543
N9193	353.0	1.0	0.7941861753855647
N9194	332.0	1.0	0.632802927519781
N9195	323.0	1.0	0.7862403781714058
N9196	351.0	0.9989770205068544	0.4210919636120318
N9197	334.0	0.9997954903815309	0.4345941263144387
N9198	333.0	1.0	0.5639057297090896
N9199	332.0	1.0	0.8413548418715256
N9200	349.0	0.36850671879741204	0.3366067995549153
N9201	335.0	1.0	0.8294359269551728
N9202	330.0	1.0	1.0
N9203	339.9998728059018	1.0	0.9550689434759949
N9204	332.3333333333333	1.0	0.983048193937711
N9205	318.0	1.0	0.6143074830684478
N9206	332.0	1.0	0.7364329367335649
N9207	274.7412039401281	0.9978213092397232	0.4269016607774339
N9208	329.0	1.0	0.9498295427850183
N9209	346.0	1.0	0.8525255643852204
N9210	354.0	0.9582877167169153	0.42461076062063235
N9211	262.4842725830648	0.3821437291194605	0.34034981870782044
N9212	282.63452380952384	0.9999999999999991	0.5700599517284092
N9213	255.31547619047626	0.9999999975047232	0.5186175041735911
N9214	296.9998961686221	1.0	0.9826599065097654
N9215	295.0	1.0	0.9966111444931999
N9216	283.9997858213749	1.0	0.9663443018456197
N9217	277.0	0.9999999999960387	0.5391580015977784
N9218	302.0	0.9415163090221537	0.40061153818711914
N9219	337.0	1.0	0.9302959419739093
N9220	336.0	0.9997000918258321	0.43405830778979543
N9221	324.0	0.9999999955112486	0.4979365381359365
N9222	284.0	1.0	0.6600350296385527
N9223	346.0	0.7526951758878491	0.4127239354477884
N9224	13.398614906832266	0.6977720586231886	0.5074675381824882
N9225	25.994191971833438	0.6218623250619247	0.4246310071845654
N9226	291.9843829048079	0.9999555607850007	0.45210574052791813
N9227	320.9998515880083	1.0	0.5888963213547815
N9228	192.99633800232834	1.0	0.9896377640210936
N9229	217.99571837733947	0.9733983986988822	0.4107973403187237
N9230	293.0	1.0	0.9582396701334098
N9231	284.0	1.0	0.7152689250604605
N9232	269.0	1.0	0.9072569245644475
N9233	295.0	1.0	0.6681343583703166
N9234	26.493421025735927	0.45351201105284555	0.3972249235252977
N9235	7.331924424218309	0.7926275340192308	0.5908735990537192
N9236	8.497053033194542	0.3619497780980139	0.3529220288951796
N9237	7.999180876299884	0.8214667440421806	0.6250002025953004
N9238	174.1220389906765	1.0	0.9173541854544133
N9239	196.72931643113316	0.9999999998182378	0.5587157252346362
N9240	326.0	1.0	0.7997392334665683
N9241	326.0	1.0	0.9024405821208816
N9242	318.9998961901796	1.0	0.9905956082248645
N9243	326.285654928846	1.0	0.8380590589086612
N9244	321.3332640836536	0.9997194904335454	0.44033524410549635
N9245	327.0	1.0	0.714980038751028
N9246	327.0000000000001	1.0	0.9891186541689081
N9247	330.9997715235228	0.9999999997470517	0.5061971470554162
N9248	331.99942880880667	0.9999999999998403	0.5340962790932561
N9249	331.499688538206	1.0	0.7884060529810648
N9250	322.499377076412	1.0	0.7425583452951208
N9251	328.9984423676014	0.9999999999955106	0.5244047798874332
N9252	329.66323987538937	0.9992682803696248	0.43549621932152527
N9253	330.9992739898989	0.9999574042909235	0.44512850296129
N9254	332.7701302083334	0.4257877439824562	0.36040538479117884
N9255	316.0	0.9999999994955278	0.5057293677757307
N9256	314.875	0.9985024262180884	0.43220920505882615
N9257	312.0	0.9872700566408139	0.41768143161612176
N9258	311.0	1.0	0.6079194190935896
N9259	320.0	0.5242584065901569	0.35768994168946366
N9260	293.0	1.0	0.6979727420362326
N9261	297.0	0.999999997624559	0.5064778660981031
N9262	299.0	0.9999999999999991	0.5627230213127866
N9263	302.0	1.0	0.8202542827850963
N9264	317.0	0.9596148055971597	0.4448861341621252
N9265	270.0	1.0	0.6964165576494447
N9266	266.0	1.0	0.6177731592611089
N9267	265.99999999999994	1.0	0.7933876069951767
N9268	301.0	0.9999999999998281	0.5426295236855725
N9269	230.4653856886597	1.0	0.6963088149790586
N9270	278.877522548984	0.999999999988304	0.5337048733703186
N9271	278.8651075116045	0.9999999997407117	0.5201304118577659
N9272	363.0	1.0	0.6548058323379929
N9273	155.95142651550916	0.6736353719547857	0.39741473610310607
N9274	259.0	0.8333434817867079	0.3795795158529403
N9275	254.0	0.7217253697193667	0.36784884396205125
N9276	3.998941705023926	0.5334755885251944	0.5001323218809046
N9277	191.9415076742276	1.0	0.9774348884336609
N9278	215.1586057294779	0.5722613901136737	0.36232135319036624
N9279	223.08172609530442	0.45056019474578746	0.3480046580953069
N9280	63.98894190177994	0.9974616206353422	0.531252943402067
N9281	64.74037405310808	0.9914998437351484	0.5096296769244503
N9282	214.0	0.9833600937277506	0.465585755777665
N9283	228.0	1.0	0.9830590346316062
N9284	228.0	1.0	0.8892156662534416
N9285	222.99994342611453	0.9999995363559555	0.5017800601695567
N9286	242.0	0.9999994226828672	0.4924827774733149
N9287	232.0	0.4406320728256543	0.3445907052768777
N9288	19.13361478974882	0.7816621834279638	0.4895651344165956
N9289	37.838146135942246	0.998783431489596	0.6053288525931905
N9290	30.867447766182014	0.9999999999009122	0.9031847538046475
N9291	57.16332264520433	0.8686043728233143	0.4561311786776924
N9292	238.03556608030073	0.9999999968417663	0.5233079886569157
N9293	11.725178360585764	0.47625909326869476	0.40429199127267285
N9294	12.806453907307574	0.3443195191109058	0.3507264182379702
N9295	115.93754982504629	0.8341599063861822	0.43447964454113974
N9296	250.00000000000003	1.0	0.9240590483722155
N9297	276.99787932706494	1.0	0.6365669427197093
N9298	326.999686853776	0.9999999622541702	0.48907110866264014
N9299	307.0	1.0	0.6974560680596059
N9300	302.0	1.0	0.8852851464262913
N9301	312.0	0.999996475707073	0.4675805503484661
N9302	310.0	1.0	0.7449854385704087
N9303	315.0	1.0	0.6024624864047631
N9304	319.0	0.9999999993644467	0.5049241200563755
N9305	317.0	0.3362202835562572	0.33386645464921405
N9306	323.0	1.0	0.6237374833564746
N9307	304.99979066359634	1.0	0.5872929815231649
N9308	318.0	1.0	0.8488429511743588
N9309	332.00000000000006	1.0	0.8810360699032107
N9310	292.0	0.9999999999952859	0.5339006247831853
N9311	320.0	1.0	0.8965363367872033
N9312	322.0	1.0	0.8012638003760302
N9313	262.9997004775923	0.7740425557721569	0.3802261113082663
N9314	247.90227272727287	1.0	1.0
N9315	263.2333333333334	0.9999999999957432	0.5444406412138658
N9316	308.0	1.0	0.9967532467532467
N9317	304.0	1.0	0.7475718232007003
N9318	274.0	1.0	0.7700699837157406
N9319	284.0	0.9958830793796029	0.4356840298817099
N9320	304.8235294117647	1.0	0.9912236906258953
N9321	294.9333333333334	0.9999999806341107	0.49582638894632947
N9322	308.9997758350146	1.0	0.8587960143160158
N9323	318.0	1.0	0.9883852851439417
N9324	206.99527200953938	0.9999999999831561	0.5683082825096503
N9325	309.0	1.0	0.9300075393137069
N9326	311.0	1.0	0.7115558765301896
N9327	300.0	0.9996128076454349	0.44998339372101404
N9328	325.0	0.9999940015405161	0.4604476341071856
N9329	304.0	0.8079232267160024	0.3754592017937733
N9330	290.0	1.0	0.9326894884343556
N9331	286.0	0.9999999999998324	0.548667804880764
N9332	252.0	1.0	0.7498785434706647
N9333	312.0	1.0	0.6675419545903524
N9334	328.0	0.9473258832451985	0.3892738722871131
N9335	272.0	1.0	0.8806604689449158
N9336	296.0	0.9999682747397074	0.45397358626614787
N9337	217.0	0.89586680848048	0.391705069124424
N9338	204.0	1.0	0.7652166614836116
N9339	286.0	1.0	0.8382501778673968
N9340	286.0	0.9999681523252048	0.45751647260940304
N9341	311.0	0.9985327574672233	0.4250728977075985
N9342	302.0	0.9971170689431861	0.4695894777917017
N9343	318.9999774182622	0.9980705838609084	0.4239920006538177
