rank	name	count	mono_strict	mono_relaxed	t2t_consistency	quartet	markers
genus	Mangrovimonas	2	yes	yes	1	1	328.0
genus	Maribacter	8	yes	yes	1	1	342.0
genus	Marinimicrobium	2	yes	yes	1	1	354.5
genus	Marinisoma	2	yes	yes	1	1	200.0
genus	Marinitoga	2	yes	yes	1	1	301.0
genus	Marinobacter	16	yes	yes	1	1	367.3
genus	Marinobacterium	3	yes	yes	1	1	361.7
genus	Marinococcus	2	yes	yes	1	1	362.5
genus	Marinomonas	7	yes	yes	1	1	362.1
genus	Marinospirillum	3	yes	yes	1	1	349.0
genus	Mariprofundus	2	no	yes	1	1	339.5
genus	Marmoricola	3	yes	yes	1	1	343.7
genus	Martelella	3	yes	yes	1	1	364.7
genus	Massilia	7	yes	yes	1	1	374.4
genus	Massilioclostridium	2	yes	yes	1	1	320.0
genus	Megamonas	2	yes	yes	1	1	341.0
genus	Megasphaera	3	yes	yes	1	1	339.7
genus	Meiothermus	3	yes	yes	1	1	350.3
genus	Meiothermus_A	2	yes	yes	1	1	360.5
genus	Mesorhizobium	6	yes	yes	1	1	367.2
genus	Metallosphaera	10	yes	yes	1	1	181.5
genus	Methanobacterium	8	yes	yes	1	1	185.9
genus	Methanobacterium_B	2	yes	yes	1	1	191.5
genus	Methanobacterium_D	2	yes	yes	1	1	201.0
genus	Methanobrevibacter_A	9	yes	yes	1	1	184.1
genus	Methanobrevibacter_B	2	yes	yes	1	1	178.5
genus	Methanocaldococcus	5	yes	yes	1	1	167.8
genus	Methanocaldococcus_A	3	yes	yes	1	1	165.0
genus	Methanocella	2	yes	yes	1	1	195.5
genus	Methanococcoides	4	yes	yes	1	1	206.5
genus	Methanococcus	5	yes	yes	1	1	179.8
genus	Methanocorpusculum	3	no	yes	1	1	181.0
genus	Methanoculleus	12	no	yes	1	1	195.6
genus	Methanofastidiosum	8	yes	yes	1	1	172.6
genus	Methanofollis	2	yes	yes	1	1	204.0
genus	Methanohalophilus	7	yes	yes	1	1	196.9
genus	Methanolacinia	2	yes	yes	1	1	205.0
genus	Methanolobus	3	yes	yes	1	1	221.3
genus	Methanolobus_A	2	yes	yes	1	1	213.5
genus	Methanomethylicus	3	yes	yes	1	1	162.0
genus	Methanomethylophilus	5	yes	yes	1	1	188.4
genus	Methanomethylovorans	2	yes	yes	1	1	211.0
genus	Methanoperedens	2	yes	yes	1	1	219.0
genus	Methanoregula	2	yes	yes	1	1	207.0
genus	Methanosarcina	50	yes	yes	1	1	225.1
genus	Methanosphaera	2	yes	yes	1	1	170.5
genus	Methanothermobacter	4	yes	yes	1	1	179.8
genus	Methanothermococcus_A	2	yes	yes	1	1	173.5
genus	Methanothrix_A	4	yes	yes	1	1	192.8
genus	Methanotorris	2	yes	yes	1	1	171.0
genus	Methermicoccus	3	yes	yes	1	1	167.7
genus	Methylacidiphilum	3	yes	yes	1	1	324.0
genus	Methylobacillus	2	yes	yes	1	1	350.0
genus	Methylobacter	2	yes	yes	1	1	370.5
genus	Methylobacterium	14	yes	yes	1	1	364.8
genus	Methylocapsa	2	yes	yes	1	1	357.0
genus	Methylocystis	3	yes	yes	1	1	352.3
genus	Methylomicrobium_A	2	yes	yes	1	1	364.5
genus	Methylomonas	3	yes	yes	1	1	362.0
genus	Methylophaga	7	yes	yes	1	1	348.6
genus	Methylophilus	5	yes	yes	1	1	339.4
genus	Methylopila	2	yes	yes	1	1	360.0
genus	Methylosinus	2	yes	yes	1	1	352.5
genus	Methylotenera	2	yes	yes	1	1	344.0
genus	Methyloversatilis	3	yes	yes	1	1	359.7
genus	Methylovulum	2	yes	yes	1	1	352.0
genus	Microbacterium	34	yes	yes	1	1	337.4
genus	Microbispora	2	yes	yes	1	1	357.5
genus	Microbulbifer	2	yes	yes	1	1	361.5
genus	Micrococcus	2	yes	yes	1	1	329.5
genus	Microcoleus	2	yes	yes	1	1	354.5
genus	Microcystis	21	yes	yes	1	1	350.0
genus	Micromonospora	7	yes	yes	1	1	354.4
genus	Microscilla	2	yes	yes	1	1	352.5
genus	Microterricola	3	yes	yes	1	1	341.7
genus	Microvirga	5	yes	yes	1	1	365.4
genus	Mitsuokella	2	yes	yes	1	1	338.5
genus	Mobilicoccus	2	yes	yes	1	1	351.5
genus	Mobiluncus	8	yes	yes	1	1	295.6
genus	Modestobacter	2	yes	yes	1	1	349.0
genus	Mogibacterium	3	yes	yes	1	1	273.0
genus	Moorea	3	yes	yes	1	1	360.0
genus	Moorella	2	yes	yes	1	1	343.5
genus	Moraxella	50	yes	yes	1	1	320.1
genus	Moraxella_A	2	yes	yes	1	1	321.0
genus	Morganella	3	yes	yes	1	1	366.7
genus	Moritella	2	yes	yes	1	1	366.0
genus	Mucilaginibacter	13	yes	yes	1	1	353.2
genus	Muricauda	5	yes	yes	1	1	336.8
genus	Mycobacterium	61	yes	yes	1	1	340.9
genus	Mycoplasma_B	2	yes	yes	1	1	183.5
genus	Mycoplasma_C	2	yes	yes	1	1	171.0
genus	Myroides	18	yes	yes	1	1	331.6
genus	Myxococcus	3	yes	yes	1	1	370.7
genus	NK4A136	3	yes	yes	1	1	320.3
genus	NK4A144	6	yes	yes	1	1	333.3
genus	Nanopelagicus	9	no	yes	1	1	252.6
genus	Natrialba	3	yes	yes	1	1	233.7
genus	Natrinema	5	yes	yes	1	1	232.4
genus	Natronococcus	3	yes	yes	1	1	241.0
genus	Natronomonas	2	yes	yes	1	1	220.5
genus	Natronorubrum	3	yes	yes	1	1	237.3
genus	Neglecta	2	yes	yes	1	1	305.5
genus	Neisseria	5	no	no	0.833	1	323.6
genus	Neisseria_B	2	yes	yes	1	1	338.0
genus	Neisseria_D	2	yes	yes	1	1	327.0
genus	Neochlamydia	2	yes	yes	1	1	267.5
genus	Neorhizobium	3	yes	yes	1	1	367.7
genus	Neorickettsia	4	yes	yes	1	1	208.8
genus	Neptuniibacter	2	yes	yes	1	1	336.0
genus	Neptunomonas	5	yes	yes	1	1	361.0
genus	Nesiotobacter	2	yes	yes	1	1	360.0
genus	Nesterenkonia	4	yes	yes	1	1	318.3
genus	Nevskia	2	yes	yes	1	1	362.5
genus	Niabella	5	no	yes	1	1	340.6
genus	Niastella	3	yes	yes	1	1	357.7
genus	Nitratireductor	3	yes	yes	1	1	356.0
genus	Nitrincola	3	yes	yes	1	1	366.0
genus	Nitrobacter	2	yes	yes	1	1	356.5
genus	Nitrosoarchaeum	3	yes	yes	1	1	185.0
genus	Nitrosococcus	3	yes	yes	1	1	357.7
genus	Nitrosocosmicus	2	yes	yes	1	1	188.5
genus	Nitrosomonas	19	no	yes	1	1	351.6
genus	Nitrosopelagicus	8	no	yes	1	1	149.5
genus	Nitrosopumilus	18	yes	yes	1	1	166.6
genus	Nitrososphaera	4	no	yes	1	1	174.8
genus	Nitrosospira	7	yes	yes	1	1	349.0
genus	Nitrosotalea	4	yes	yes	1	1	141.3
genus	Nitrosotenuis	3	yes	yes	1	1	181.3
genus	Nitrospira	2	yes	yes	1	1	340.5
genus	Niveispirillum	2	yes	yes	1	1	371.0
genus	Nocardia	30	yes	yes	1	1	351.9
genus	Nocardioides	19	yes	yes	1	1	343.7
genus	Nocardiopsis	11	yes	yes	1	1	349.8
genus	Nocardiopsis_A	3	yes	yes	1	1	353.7
genus	Nodosilinea	2	yes	yes	1	1	363.5
genus	Nonlabens	7	yes	yes	1	1	315.3
genus	Nonomuraea	3	yes	yes	1	1	362.3
genus	Nostoc	2	yes	yes	1	1	361.5
genus	Noviherbaspirillum	3	yes	yes	1	1	368.0
genus	Novosphingobium	16	yes	yes	1	1	356.6
genus	Novosphingobium_A	2	yes	yes	1	1	346.0
genus	O2-02-FULL-42-9	2	yes	yes	1	1	229.5
genus	O2-02-FULL-48-8	3	yes	yes	1	1	149.7
genus	O2-12-FULL-42-9	7	yes	yes	1	1	154.9
genus	O2-12-FULL-45-9-A	3	yes	yes	1	1	271.0
genus	OLB17	3	yes	yes	1	1	339.7
genus	OLB19	5	no	yes	1	1	142.8
genus	OXYB2-FULL-41-6	7	yes	yes	1	1	143.4
genus	Oceanicaulis	3	yes	yes	1	1	343.7
genus	Oceanobacillus	5	yes	yes	1	1	369.8
genus	Oceanospirillum	3	yes	yes	1	1	359.3
genus	Ochrobactrum_A	3	yes	yes	1	1	358.0
genus	Octadecabacter	3	yes	yes	1	1	353.7
genus	Odoribacter	7	yes	yes	1	1	328.7
genus	Oenococcus	51	yes	yes	1	1	275.3
genus	Oligella	4	yes	yes	1	1	344.3
genus	Olsenella	9	yes	yes	1	1	290.6
genus	Olsenella_B	2	yes	yes	1	1	303.0
genus	Oribacterium	8	yes	yes	1	1	319.4
genus	Orientia	9	yes	yes	1	1	181.2
genus	Oscillibacter	5	yes	yes	1	1	308.0
genus	Ottowia	2	yes	yes	1	1	352.0
genus	Oxalobacter	2	yes	yes	1	1	330.0
genus	PLOWO2-12-39-15	6	yes	yes	1	1	299.8
genus	Paenibacillus	35	yes	yes	1	1	377.1
genus	Paenibacillus_A	3	yes	yes	1	1	370.7
genus	Paenibacillus_B	8	yes	yes	1	1	376.6
genus	Paenibacillus_C	7	yes	yes	1	1	379.1
genus	Paenibacillus_D	2	yes	yes	1	1	373.5
genus	Paenibacillus_E	4	yes	yes	1	1	379.3
genus	Paenibacillus_G	5	yes	yes	1	1	380.0
genus	Paenibacillus_H	2	yes	yes	1	1	372.5
genus	Paenibacillus_O	3	yes	yes	1	1	378.3
genus	Paenibacillus_Q	2	yes	yes	1	1	368.5
genus	Paenibacillus_S	2	yes	yes	1	1	375.5
genus	Paenisporosarcina	4	yes	yes	1	1	362.3
genus	Palaeococcus	2	no	no	0.5	0.993	173.0
genus	Palleronia	2	yes	yes	1	1	360.5
genus	Paludibacter	2	no	yes	1	1	332.0
genus	Paludisphaera	2	yes	yes	1	1	353.5
genus	Pantoea	6	yes	yes	1	1	371.2
genus	Parabacteroides	5	yes	yes	1	1	339.4
genus	Paraburkholderia	2	yes	yes	1	1	375.5
genus	Paraburkholderia_B	3	yes	yes	1	1	375.7
genus	Paracoccus	12	yes	yes	1	1	369.2
genus	Parageobacillus	3	yes	yes	1	1	376.0
genus	Parageobacillus_A	4	yes	yes	1	1	378.8
genus	Paraglaciecola	11	yes	yes	1	1	369.3
genus	Paraprevotella	2	yes	yes	1	1	317.0
genus	Pararhizobium	4	yes	yes	1	1	368.5
genus	Parasutterella	4	yes	yes	1	1	305.0
genus	Parvularcula	2	yes	yes	1	1	336.0
genus	Patulibacter	3	yes	yes	1	1	344.3
genus	PeH17	2	yes	yes	1	1	264.5
genus	Pediococcus	9	yes	yes	1	1	272.3
genus	Pedobacter	25	yes	yes	1	1	352.4
genus	Pedobacter_A	2	yes	yes	1	1	343.0
genus	Pelagibacter	7	no	yes	1	1	276.7
genus	Pelobacter_C	3	no	yes	1	1	306.3
genus	Pelosinus	2	yes	yes	1	1	375.5
genus	Peptoanaerobacter	2	yes	yes	1	1	310.0
genus	Peptoniphilus	2	yes	yes	1	1	282.0
genus	Peptoniphilus_A	6	yes	yes	1	1	278.3
genus	Peptoniphilus_B	2	yes	yes	1	1	261.5
genus	Peptostreptococcus	3	yes	yes	1	1	300.3
genus	Peribacter	8	yes	yes	1	1	177.5
genus	Persephonella	2	yes	yes	1	1	317.5
genus	Petrotoga	2	yes	yes	1	1	316.5
genus	Phascolarctobacterium	2	yes	yes	1	1	325.5
genus	Phenylobacterium	3	yes	yes	1	1	355.3
genus	Phil1	2	yes	yes	1	1	269.0
genus	Phormidesmis	2	yes	yes	1	1	356.0
genus	Phormidesmis_A	2	yes	yes	1	1	352.0
genus	Photobacterium	13	yes	yes	1	1	365.3
genus	Phycicoccus_A	3	yes	yes	1	1	342.3
genus	Phyllobacterium	2	yes	yes	1	1	359.5
genus	Phytoplasma	10	yes	yes	1	1	122.4
genus	Pisciglobus	2	yes	yes	1	1	287.5
genus	Piscirickettsia	25	yes	yes	1	1	322.4
genus	Planctopirus	2	yes	yes	1	1	348.0
genus	Planktomarina	2	yes	yes	1	1	346.0
genus	Planktophila	4	no	yes	1	0.999	273.0
genus	Planktotalea	2	yes	yes	1	1	355.5
genus	Planktothrix	4	yes	yes	1	1	356.5
genus	Planococcus_A	2	yes	yes	1	1	366.0
genus	Pleomorphomonas	2	yes	yes	1	1	362.0
genus	Polaribacter	5	yes	yes	1	1	327.8
genus	Polaromonas	3	yes	yes	1	1	367.7
genus	Polynucleobacter	4	yes	yes	1	1	323.8
genus	Pontibacillus	4	yes	yes	1	1	371.8
genus	Pontibacillus_A	2	yes	yes	1	1	365.5
genus	Pontibacter	7	yes	yes	1	1	348.0
genus	Porphyrobacter	4	yes	yes	1	1	344.0
genus	Porphyrobacter_A	3	yes	yes	1	1	345.7
genus	Porphyromonas	16	yes	yes	1	1	275.2
genus	Pragia	2	yes	yes	1	1	371.0
genus	Prevotella	80	yes	yes	1	1	302.3
genus	Prevotellamassilia	3	yes	yes	1	1	298.3
genus	Prochlorococcus	8	yes	yes	1	1	313.1
genus	Prochlorococcus_A	24	no	yes	1	0.999	256.7
genus	Prochlorococcus_B	4	yes	yes	1	1	304.8
genus	Prochlorococcus_C	9	yes	yes	1	1	329.8
genus	Prochloron	3	yes	yes	1	1	342.7
genus	Propionimicrobium	2	yes	yes	1	1	314.5
genus	Proteiniclasticum	2	yes	yes	1	1	317.0
genus	Proteiniphilum	5	no	yes	1	1	334.2
genus	Proteus	2	yes	yes	1	1	361.5
genus	Protochlamydia	4	yes	yes	1	1	293.8
genus	Providencia	3	yes	yes	1	1	364.0
genus	Pseudaminobacter	2	no	no	0.5	0.998	364.0
genus	Pseudanabaena	3	yes	yes	1	1	343.7
genus	Pseudarthrobacter	4	yes	yes	1	1	344.8
genus	Pseudoalteromonas	26	yes	yes	1	1	364.2
genus	Pseudobacteroides	2	yes	yes	1	1	347.5
genus	Pseudobutyrivibrio	9	yes	yes	1	1	332.3
genus	Pseudodesulfovibrio	5	yes	yes	1	1	346.0
genus	Pseudoduganella	2	yes	yes	1	1	371.5
genus	Pseudomonas	2	yes	yes	1	1	378.0
genus	Pseudomonas_A	5	yes	yes	1	1	372.0
genus	Pseudomonas_B	2	yes	yes	1	1	366.5
genus	Pseudomonas_D	2	yes	yes	1	1	370.5
genus	Pseudomonas_E	23	no	no	0.957	1	378.1
genus	Pseudomonas_F	3	yes	yes	1	1	377.3
genus	Pseudonocardia	7	yes	yes	1	1	349.9
genus	Pseudooceanicola	4	yes	yes	1	1	359.3
genus	Pseudopedobacter	5	yes	yes	1	1	341.6
genus	Pseudopelagicola	2	yes	yes	1	1	360.0
genus	Pseudophaeobacter	3	yes	yes	1	1	361.7
genus	Pseudorhizobium	2	yes	yes	1	1	366.5
genus	Pseudorhodobacter	8	no	no	0.889	1	351.3
genus	Pseudorhodoferax	2	yes	yes	1	1	370.5
genus	Pseudosphingobacterium	2	yes	yes	1	1	357.0
genus	Pseudothermotoga_A	3	yes	yes	1	1	290.3
genus	Pseudothermotoga_B	3	yes	yes	1	1	296.0
genus	Pseudovibrio	4	yes	yes	1	1	360.0
genus	Pseudoxanthomonas	3	yes	yes	1	1	353.3
genus	Pseudoxanthomonas_A	3	no	no	0.667	0.997	351.7
genus	Psychrobacillus	2	yes	yes	1	1	367.5
genus	Psychrobacter	9	yes	yes	1	1	348.3
genus	Psychroflexus	4	yes	yes	1	1	330.8
genus	Psychromonas	5	no	yes	1	1	357.0
genus	Psychroserpens	5	yes	yes	1	1	330.8
genus	Pyrobaculum	8	yes	yes	1	1	180.3
genus	Pyrococcus	8	yes	yes	1	1	183.5
genus	Pyrodictium	2	yes	yes	1	1	167.5
genus	RBG-1	2	yes	yes	1	1	243.5
genus	RBG-13-55-18	3	yes	yes	1	1	259.0
genus	RBG-16-34-14	5	no	yes	1	1	325.2
genus	RBG-16-57-9	2	yes	yes	1	1	123.5
genus	RC9	5	no	yes	1	1	267.8
genus	RCC307	2	yes	yes	1	1	318.5
genus	REDSEA-S09-B13	6	no	yes	1	1	293.3
genus	Ralstonia	4	yes	yes	1	1	369.3
genus	Ramlibacter	3	yes	yes	1	1	355.7
genus	Raphidiopsis	7	yes	yes	1	1	343.7
genus	Rathayibacter	3	yes	yes	1	1	323.3
genus	Renibacterium	2	yes	yes	1	1	333.0
genus	Rheinheimera	4	yes	yes	1	1	367.5
genus	Rheinheimera_A	3	yes	yes	1	1	355.7
genus	Rhizobacter	4	yes	yes	1	1	367.8
genus	Rhizobium	12	yes	yes	1	1	367.5
genus	Rhizorhabdus	3	yes	yes	1	1	359.3
genus	Rhodanobacter	4	no	no	0.8	1	355.3
genus	Rhodobacter_A	2	yes	yes	1	1	369.5
genus	Rhodococcus	13	yes	yes	1	1	350.6
genus	Rhodoferax	2	no	yes	1	1	366.0
genus	Rhodohalobacter	2	yes	yes	1	1	333.5
genus	Rhodonellum	3	yes	yes	1	1	346.3
genus	Rhodopirellula	9	yes	yes	1	1	342.3
genus	Rhodopseudomonas	8	yes	yes	1	1	363.9
genus	Richelia	2	no	yes	1	1	326.0
genus	Rickettsia	19	yes	yes	1	1	216.4
genus	Rickettsiella	3	yes	yes	1	1	266.7
genus	Riemerella	2	yes	yes	1	1	306.5
genus	Riesia	2	yes	yes	1	1	177.0
genus	Robiginitalea	2	yes	yes	1	1	336.5
genus	Romboutsia	2	yes	yes	1	1	327.5
genus	Roseburia	3	yes	yes	1	1	332.0
genus	Roseibacterium	2	yes	yes	1	1	357.0
genus	Roseiflexus	2	yes	yes	1	1	348.0
genus	Roseivirga	4	yes	yes	1	1	338.0
genus	Roseivivax	3	yes	yes	1	1	365.3
genus	Rosenbergiella	3	yes	yes	1	1	333.7
genus	Roseobacter	2	yes	yes	1	1	369.5
genus	Roseomonas	4	yes	yes	1	1	367.5
genus	Roseovarius	6	yes	yes	1	1	358.8
genus	Rothia	3	yes	yes	1	1	295.3
genus	Rubellimicrobium	2	yes	yes	1	1	354.5
genus	Rubidus	2	yes	yes	1	1	275.0
genus	Rubritalea	2	yes	yes	1	1	343.5
genus	Rubrivivax	3	yes	yes	1	1	369.0
genus	Ruegeria	2	yes	yes	1	1	361.0
genus	Rufibacter	3	yes	yes	1	1	346.3
genus	Ruminiclostridium	3	yes	yes	1	1	336.7
genus	Ruminiclostridium_A	6	yes	yes	1	1	346.2
genus	Ruminiclostridium_B	3	yes	yes	1	1	321.7
genus	Ruminiclostridium_E	2	yes	yes	1	1	301.5
genus	Ruminobacter	3	yes	yes	1	1	321.7
genus	Ruminococcus	7	yes	yes	1	1	320.3
genus	Ruminococcus_B	10	yes	yes	1	1	330.6
genus	Ruminococcus_C	4	yes	yes	1	1	316.3
genus	Ruminococcus_D	5	yes	yes	1	1	315.2
genus	Ruminococcus_E	3	yes	yes	1	1	296.0
genus	Ruminococcus_F	2	yes	yes	1	1	309.5
genus	Runella	3	yes	yes	1	1	355.3
genus	S15-B10	2	yes	yes	1	1	234.0
genus	SCADC1-2-3	3	yes	yes	1	1	259.0
genus	SCGC-AAA076-P13	3	no	yes	1	1	256.3
genus	SCGC-AAA471-B05	6	yes	yes	1	1	138.3
genus	SDB	2	no	no	0.5	0.244	252.0
genus	SM1-40	3	yes	yes	1	1	263.0
genus	SM23-62	2	no	yes	1	1	317.5
genus	SPLOWO2-01-44-7	2	yes	yes	1	1	283.5
genus	Saccharibacillus	2	yes	yes	1	1	375.0
genus	Saccharicrinis	2	yes	yes	1	1	351.5
genus	Saccharofermentans	4	yes	yes	1	1	304.0
genus	Saccharomonospora	8	yes	yes	1	1	346.4
genus	Saccharopolyspora	3	yes	yes	1	1	349.7
genus	Saccharothrix	3	yes	yes	1	1	353.7
genus	Sagittula	2	yes	yes	1	1	367.0
genus	Salibacterium	2	yes	yes	1	1	363.5
genus	Salimicrobium	2	yes	yes	1	1	361.0
genus	Salinibacterium	3	yes	yes	1	1	330.0
genus	Salinicoccus	6	yes	yes	1	1	354.2
genus	Salinicola	2	yes	yes	1	1	369.0
genus	Salinimicrobium	3	yes	yes	1	1	336.0
genus	Salinisphaera	2	yes	yes	1	1	361.5
genus	Salinivibrio	10	yes	yes	1	1	358.2
genus	Salipaludibacillus	2	yes	yes	1	1	378.5
genus	Salisediminibacterium	3	yes	yes	1	1	375.3
genus	Sandarakinorhabdus	3	yes	yes	1	1	343.3
genus	Saprospira	2	yes	yes	1	1	304.5
genus	Savagella	12	yes	yes	1	1	239.0
genus	Scalindua	2	yes	yes	1	1	284.0
genus	Scardovia	2	yes	yes	1	1	238.5
genus	Sedimenticola	2	yes	yes	1	1	363.5
genus	Sediminibacillus	2	yes	yes	1	1	369.0
genus	Sediminibacterium	4	yes	yes	1	1	335.3
genus	Segniliparus	2	yes	yes	1	1	324.0
genus	Selenomonas_A	8	yes	yes	1	1	346.4
genus	Sellimonas	2	yes	yes	1	1	331.0
genus	Serinicoccus	2	yes	yes	1	1	339.0
genus	Serratia	3	yes	yes	1	1	355.7
genus	Serratia_B	2	yes	yes	1	1	376.0
genus	Sharpea	4	yes	yes	1	1	312.8
genus	Shewanella	24	yes	yes	1	1	363.4
genus	Shimia	2	yes	yes	1	1	358.0
genus	Simiduia	2	yes	yes	1	1	351.0
genus	Sinorhizobium	5	yes	yes	1	1	373.0
genus	Skermanella	2	yes	yes	1	1	379.5
genus	Slackia	2	yes	yes	1	1	301.5
genus	Smithella	4	no	yes	1	1	290.5
genus	Solimonas	2	yes	yes	1	1	364.5
genus	Solirubrobacter	2	yes	yes	1	1	358.5
genus	Solobacterium	4	yes	yes	1	1	265.3
genus	Sphaerochaeta	4	yes	yes	1	1	282.5
genus	Sphingobacterium	15	yes	yes	1	1	348.3
genus	Sphingobium	13	yes	yes	1	1	356.2
genus	Sphingomonas	23	yes	yes	1	1	350.3
genus	Sphingomonas_A	3	yes	yes	1	1	321.7
genus	Sphingomonas_E	2	yes	yes	1	1	354.5
genus	Sphingopyxis	8	yes	yes	1	1	349.8
genus	Spiribacter	2	no	yes	1	1	336.0
genus	Spirochaeta_A	2	yes	yes	1	1	319.0
genus	Spiroplasma	7	yes	yes	1	1	178.3
genus	Spiroplasma_A	6	yes	yes	1	1	179.0
genus	Spirosoma	7	yes	yes	1	1	358.4
genus	Spirulina	2	yes	yes	1	1	358.0
genus	Spongiibacter	2	yes	yes	1	1	350.0
genus	Sporolactobacillus	3	yes	yes	1	1	358.7
genus	Sporosarcina	2	yes	yes	1	1	359.0
genus	Sporosarcina_A	2	yes	yes	1	1	345.5
genus	Staphylococcus	36	yes	yes	1	1	341.7
genus	Staphylococcus_A	2	yes	yes	1	1	355.5
genus	Staphylothermus	2	yes	yes	1	1	124.5
genus	Stenotrophomonas	9	yes	yes	1	1	354.1
genus	Streptacidiphilus	4	yes	yes	1	1	355.8
genus	Streptobacillus	5	yes	yes	1	1	244.6
genus	Streptococcus	61	yes	yes	1	1	298.2
genus	Streptomyces	106	yes	yes	1	1	355.9
genus	Streptomyces_B	3	yes	yes	1	1	354.7
genus	Streptosporangium	2	yes	yes	1	1	361.5
genus	Succinivibrio	4	no	yes	1	1	317.3
genus	Sulfitobacter	10	yes	yes	1	1	358.4
genus	Sulfolobus	49	yes	yes	1	1	183.2
genus	Sulfolobus_A	28	yes	yes	1	1	192.0
genus	Sulfolobus_B	2	yes	yes	1	1	173.0
genus	Sulfuricurvum	9	no	yes	1	1	311.1
genus	Sulfurihydrogenibium	3	yes	yes	1	1	305.7
genus	Sulfurimonas	16	no	yes	1	1	317.5
genus	Sulfurospirillum	8	yes	yes	1	1	338.4
genus	Sulfurovum	3	yes	yes	1	1	329.7
genus	Sutterella	4	yes	yes	1	1	304.3
genus	Symphothece	9	yes	yes	1	1	345.1
genus	Synechococcus	3	yes	yes	1	1	342.3
genus	Synechococcus_B	7	no	yes	1	1	290.7
genus	Synechococcus_C	17	yes	yes	1	1	332.6
genus	Synechocystis	8	yes	yes	1	1	347.8
genus	Syntrophomonas	2	yes	yes	1	1	319.5
genus	TCS55	2	no	yes	1	1	252.5
genus	TCS61	2	yes	yes	1	1	215.5
genus	TF01-11	7	yes	yes	1	1	331.1
genus	TMED111	2	yes	yes	1	1	297.5
genus	TPBH4	2	yes	yes	1	1	342.0
genus	TTA-H9	2	yes	yes	1	1	269.0
genus	Tatlockia	12	yes	yes	1	1	338.8
genus	Taylorella	2	yes	yes	1	1	308.0
genus	Tenacibaculum	4	yes	yes	1	1	328.8
genus	Tener-01	2	yes	yes	1	1	188.0
genus	Tepidanaerobacter	3	yes	yes	1	1	313.0
genus	Tepidiphilus	2	yes	yes	1	1	350.5
genus	Terasakiella	2	yes	yes	1	1	354.0
genus	Teredinibacter	8	yes	yes	1	1	351.3
genus	Terracidiphilus	2	yes	yes	1	1	358.0
genus	Terribacillus	2	yes	yes	1	1	359.0
genus	Terriglobus	4	yes	yes	1	1	350.3
genus	Terrimonas	3	yes	yes	1	1	339.0
genus	Tessaracoccus	2	yes	yes	1	1	340.0
genus	Tetragenococcus	2	yes	yes	1	1	301.0
genus	Tetrasphaera_A	2	yes	yes	1	1	335.0
genus	Thalassobius	2	yes	yes	1	1	355.5
genus	Thalassospira	4	yes	yes	1	1	365.0
genus	Thalassotalea_A	3	yes	yes	1	1	352.7
genus	Thauera	4	yes	yes	1	1	368.0
genus	Thermacetogenium	2	yes	yes	1	1	308.0
genus	Thermaerobacter	2	yes	yes	1	1	345.5
genus	Thermanaerovibrio	2	yes	yes	1	1	316.5
genus	Thermoanaerobacter	6	yes	yes	1	1	321.7
genus	Thermoanaerobacterium	2	yes	yes	1	1	337.0
genus	Thermococcus	15	yes	yes	1	1	170.5
genus	Thermococcus_A	8	yes	yes	1	1	177.0
genus	Thermococcus_B	4	no	no	0.75	0.999	179.8
genus	Thermocrinis	3	yes	yes	1	1	305.0
genus	Thermocrispum	2	yes	yes	1	1	342.5
genus	Thermodesulfatator	2	yes	yes	1	1	315.0
genus	Thermodesulfobacterium	6	yes	yes	1	1	299.7
genus	Thermodesulfovibrio	2	yes	yes	1	1	313.0
genus	Thermofilum	3	yes	yes	1	1	136.7
genus	Thermogemmatispora	2	yes	yes	1	1	344.0
genus	Thermoplasma	2	yes	yes	1	1	180.5
genus	Thermoproteus	5	yes	yes	1	1	168.2
genus	Thermosipho	2	yes	yes	1	1	297.0
genus	Thermosynechococcus	2	yes	yes	1	1	336.0
genus	Thermotoga	11	yes	yes	1	1	308.2
genus	Thermovirga	2	yes	yes	1	1	275.5
genus	Thermus	10	yes	yes	1	1	340.3
genus	Thioalkalivibrio	6	yes	yes	1	1	345.3
genus	Thioalkalivibrio_A	2	yes	yes	1	1	351.5
genus	Thioalkalivibrio_B	2	yes	yes	1	1	363.0
genus	Thiobacillus	3	yes	yes	1	1	358.3
genus	Thioclava	4	yes	yes	1	1	368.3
genus	Thiodiazotropha	5	yes	yes	1	1	355.8
genus	Thioglobus	2	yes	yes	1	1	314.0
genus	Thiohalocapsa	2	yes	yes	1	1	364.0
genus	Thiomicrorhabdus	4	yes	yes	1	1	339.5
genus	Thiomicrospira	5	yes	yes	1	1	331.8
genus	Thiomonas	4	yes	yes	1	1	366.3
genus	Thiothrix	3	yes	yes	1	1	365.7
genus	Thiothrix_A	2	yes	yes	1	1	364.5
genus	Tidjanibacter	2	yes	yes	1	1	288.5
genus	Treponema	2	yes	yes	1	1	235.0
genus	Treponema_A	2	yes	yes	1	1	261.5
genus	Treponema_B	3	yes	yes	1	1	279.7
genus	Treponema_C	2	yes	yes	1	1	280.0
genus	Treponema_D	9	yes	yes	1	1	299.3
genus	Treponema_E	3	yes	yes	1	1	325.3
genus	Treponema_F	2	yes	yes	1	1	305.0
genus	Trichococcus	5	yes	yes	1	1	346.6
genus	Trichormus	4	no	yes	1	1	357.5
genus	Tsukamurella	2	yes	yes	1	1	344.5
genus	Turicibacter	4	yes	yes	1	1	296.8
